,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
790,10249959571.897413,11199862171.32421,18135260507.16834,40816154114.61374,50697728649.02935,58284463214.87296,64191149929.41785,68709306840.75307,70120373119.10493,74449233172.73256,55821461807.08317,31801852649.979424,16879350167.841846,51063094494.84922,46620386348.32382,1108520719406.6152,1329119073743.3203,796107123409.6967,378883138085.41943,140965977907.6796,0.0
1587,35027268.44624999,108952091.83502759,448378871.38843215,1364936110.7161624,1881869388.5127323,2202127232.6922107,2369345159.8754888,2507166232.16018,2548565752.56415,2554959296.0380177,1823902209.2092655,916427695.9037211,486380518.91266125,91969999.47941564,36546898.31368619,345399829.57112294,651408707.3672706,503801581.02991194,270892704.50060713,109385223.22855267,0.0
912,13706751.18978143,469505512.6442028,6452189640.382257,25760471886.17251,45147836098.20155,59721632884.06989,72251305576.3254,82084523862.79349,87845204802.78886,100899333348.7939,77099981905.60715,39697660239.61416,21639236058.90501,3824335660.6931653,1283191899.09913,65891831.71620567,25743081.60167598,10466413.513995517,5315083.383359482,2507086.9551334055,0.0
1825,2535368721.1581883,2237248415.8256545,2466256074.9213004,3706917652.106947,3711509020.9096036,3797391551.4042544,3887353949.0039563,3870183549.603516,3674988671.040885,3513406759.6998634,2481069057.2691774,1210652961.2586818,642680962.8975917,112740280.67881162,41277368.837185845,150976000.83264986,263300400.9850248,199663158.54079887,106461821.86952285,42805036.15735286,0.0
1259,1174468643.955652,1426044289.1504102,2434134639.5939727,5467746749.216067,6366367323.708121,6953947957.876884,7228195483.664309,7453561737.118634,7293160343.124517,7044314252.453729,5013188177.472044,2521759184.4889507,1340156988.153691,511034781.6009704,327929678.7933116,6074279998.989543,10198879647.893454,7440884099.695843,3887252485.622551,1539588530.0627325,0.0
1016,3829441558.6359954,3486166554.0493345,3953623748.362278,6579938899.438559,7313577452.258074,7881127321.507223,8153331092.081065,8356058553.100128,8196439496.709012,7978284471.691203,5667396198.931422,2848457814.5672135,1513610423.8839002,696199722.8473293,496702133.36678696,9016364136.484531,12899488685.560184,8760669346.444307,4452294751.262158,1736234754.1048527,0.0
390,12090081474.176895,18378395626.452007,53357591169.434074,152928643545.88705,206690733645.02002,244661357950.24817,275227047690.0964,297495756011.52997,312305981171.4668,338140801279.7556,260797232714.01025,173421739658.31537,94432823038.06737,554616699956.5342,538586897461.1645,15724254912284.066,12916831090308.867,5898114318474.233,2452257197115.569,831949230849.3802,0.0
3,4356107602.17012,22512607966.099445,334830012659.8787,1543620835988.7866,2907627607968.502,4025099720032.0063,5128496691371.289,6149691698322.283,6712184733122.856,8044068376260.408,6357488417505.305,3450662900781.922,1990132499685.678,3080260916460.649,3272364049851.74,48071697392286.04,42075486612556.76,22208140111010.203,10220128854405.67,3751649131077.151,0.0
1904,1938031.3523304975,67406459.61117135,586533903.9031936,1895019592.938326,2998430202.18179,3662787087.249073,4039645534.535366,4336181986.576189,4526533567.690429,4700122543.003662,3367750592.989153,1678621480.2846346,895128677.8256872,149160649.65875334,49946818.83619176,57982949.760691665,106025489.43200126,81677697.75761431,43904927.66498022,17739796.76111385,0.0
1126,10822400.28344547,337904908.3917506,3917501968.840356,14310189126.528374,24461168203.90542,31325858908.469437,36273274162.40066,40076861653.54997,42652715657.62759,47044904756.77176,34754066180.2666,17544719867.51912,9466599383.299244,1614803736.1271856,536303252.62075627,27080096.158796553,10653880.801496597,4380134.938178926,2228479.6259491425,1048212.9403013791,0.0
247,26987183905.53031,33659944241.841297,91257843790.43634,248832225819.59338,353911001322.14166,426756568355.0284,497112654347.1524,551259703575.0846,579168244489.851,639398379758.5427,503822797241.2789,425179589894.3188,239961028670.99478,2902278165467.6934,3281767859239.257,44467523445039.56,40074966853877.875,20260638632052.93,8878087777283.043,3118916629738.54,0.0
1230,20116914075.507027,17146759128.80264,16060205982.547989,18053560948.080338,14678845996.087156,13121607002.527306,12186808283.498537,11124083649.173843,9411962184.033955,7872004149.940181,5482758837.070659,3852517509.811736,2127345268.4189332,21791414434.07538,25148189741.396202,152364946207.72845,107191579671.28201,47450231331.15741,19677423476.925365,6689944660.122438,0.0
474,6660732441.303637,8989897075.295053,28470920955.43263,88240151246.93279,134159611811.60394,170355377708.5851,201593239307.1028,224909696779.52786,236887472642.94543,267755468240.41446,206354435788.09485,119695708193.04588,65600359447.85315,214728098303.70407,196254135738.28464,6074253970460.416,6444882272522.628,3494020438967.4272,1576955628902.461,564990586741.3047,0.0
679,447346671.75249463,608878489.211495,1205179030.2810376,2893303380.112628,3379591730.625336,3684136770.0047827,3825429678.239911,3942920668.28971,3843056347.946901,3695368938.4746184,2613574152.7697387,1296262154.8679097,693845857.0615922,157174490.10747516,75416145.04749076,946099279.380813,1723791848.4157827,1321019063.115489,707436058.0223644,285033677.21483135,0.0
1168,2216004319.046532,2195263012.768622,2500491717.768593,4096713540.362306,4223995056.786867,4391834129.400042,4461889772.986677,4499509115.831398,4300988429.291981,4109282563.4193134,2907384502.7345114,1469154796.4909399,781832792.5942641,702307390.3951173,574751053.5032256,12424106097.659588,16401305453.1386,10418148943.306362,5104225051.0253315,1938665912.3157651,0.0
633,1610409090.2552128,1901486903.661529,3506079171.330861,8614307114.805681,10852911234.177835,12273613881.839962,13055346838.104399,13689166685.62557,13707487617.257872,13738397715.572596,9844192817.862669,4930747428.285434,2597232323.262978,802625775.8147594,469116652.5695845,8000339718.953344,14094676017.047281,10596307525.539104,5619336566.806538,2248781558.8114004,0.0
735,7320142703.573534,8908795369.586369,18820611269.49627,47936877794.53247,63304449714.78126,74462155962.30563,82956924833.05408,89526186262.77669,91679470655.0264,98005397617.33716,73552902913.7089,43080135619.37533,23170983850.094456,88061558454.71857,84323087285.51921,1910984528184.5867,1741528258070.6052,866531878168.0887,375956379266.611,131211339454.00699,0.0
1183,1606787089.5316405,2292742132.2194986,5717912381.674659,15725519911.575125,20947112199.663464,24475071874.539516,26793959399.711506,28663921608.593605,29434661934.480995,30694062878.553165,22713111220.819973,12010835261.266203,6270355666.272706,5937214342.778872,4681175931.200368,129619447179.02464,172889566308.36252,108109578366.69841,52238037504.33646,19597267796.83286,0.0
1851,2000363.3474530526,63418079.24057121,702250581.8774866,2461397060.7487497,4145055773.354703,5218058348.024313,5907751695.399342,6444921207.89101,6846635885.306224,7365893893.615928,5345964698.195528,2676662077.9504313,1434523886.8196104,239899215.7242039,79172804.87812652,3949686.0998234074,1533358.9245069642,622207.1457611909,316120.81814579555,149360.16017358366,0.0
955,3001873516.154403,3982553590.046261,8184474324.112744,20526346267.71556,24967501262.677795,27982242750.20365,29640519950.282322,30973612230.369377,30887660323.202995,30664270958.45774,22133303549.04486,11336330614.722713,5960609918.275926,3168890763.2507787,2245239829.3715477,51889694031.10669,76539785739.88617,51524161912.29748,25902845359.82443,9997814174.602026,0.0
1577,395676106.7085514,429680354.8694193,670380334.0153741,1428313046.5575325,1671792204.546368,1844482330.632382,1932237894.6555743,1989136280.9136584,1956077452.6417866,1904638035.8506072,1340139017.0983853,658200553.7735149,352178088.18923104,64522443.50918436,25331496.67320094,152828660.36966538,273517517.1147594,208879556.70041424,111709188.73674625,44987257.613240026,0.0
1614,344230554.4448211,504944473.68008816,1516148514.7501743,4340340430.732277,6199349290.476922,7373613688.3022375,8062114706.697228,8593594233.548857,8869574679.268866,9167681806.509739,6606537982.024035,3322730572.8614078,1758227285.270863,424297065.86099,212879636.94420248,2888147592.1377363,4773829475.923745,3441414753.1878843,1786095013.509144,704060300.9599986,0.0
1438,2484752426.8067656,2367265028.5568156,3383839485.329308,6825562063.337862,8516419808.949563,9718210363.60966,10522112656.443853,11130392043.169027,11335942266.991962,11775342124.295343,8664888679.382523,4577908153.269179,2405665889.0085287,2792894593.0067754,2343851521.6808043,51153226424.66855,69077013646.24683,44440681213.41073,21890821286.101646,8342287006.549432,0.0
127,112112335525.05814,116641421771.82672,231570416220.51733,559891477627.6134,763602108113.1276,913722419976.9683,1039325467184.192,1145396875608.6694,1200147352224.7686,1321808624533.3591,1043004836406.5935,1121576478254.1226,644887379614.6805,10310738053252.78,11947541930649.225,145328453817978.78,114427525838670.83,52051330659917.19,21617171051155.395,7319069963677.698,0.0
783,14137267861.347824,15362603742.946741,26103664707.73142,56542321246.82846,69813055524.57559,79639337847.16127,86873794969.5247,92159195695.62784,93601412061.97754,98070370258.83708,73065517062.73734,48542610885.478745,26247208071.87646,194853257773.87488,207771747330.8231,3325544988307.0527,2266586286754.486,923223576094.1655,363009101019.2326,118437550191.60945,0.0
603,15309128241.598944,17701896684.917637,29726999582.027134,69998209107.5956,87461460848.17848,100238585593.87656,109560682034.44508,116356945377.76076,117637552677.538,123426242685.10913,91550841146.92398,51184059665.74523,27176256762.562187,76372554068.07098,67966516320.57046,1832784565200.9966,2006917690280.188,1101805045335.3447,498702207204.02765,178847926949.6469,0.0
898,6372645244.199601,7295343960.314785,12238148391.662989,27989392507.976818,33511088627.961258,37476820873.811455,39824334508.77616,41660777245.46001,41662585389.55605,41923686179.59834,30445744225.243057,16017207862.74159,8409050049.058586,11423512109.312708,9866837867.748945,234286651352.3135,271205708380.48206,157054837253.31107,73337687193.53415,26916604512.020462,0.0
1326,3310392956.6336784,3567303274.857979,5758162635.093019,13116991725.438097,16753114224.088528,19290004300.34751,20950589450.612804,22229307966.069416,22671779440.59745,23532517041.60427,17264496678.24901,9148853675.42149,4802592837.823839,6510371685.431044,5502925776.774044,132246894214.06564,159486792117.79752,93155512446.79695,43420887553.88553,15884181010.335857,0.0
1104,20641245835.68741,14975025961.910843,9628593039.930569,8728303143.365086,7217232056.252895,6693159859.103205,6342141091.901679,6083182529.797002,5571822059.557453,5101726777.239718,3644283263.1138253,2872433893.912115,1584942865.308664,18108617221.541496,19488343125.35442,116281761557.63235,97839606571.8018,50736507305.213394,22855552247.274662,8240535189.88738,0.0
339,44298031673.138245,45509935501.95844,85416214925.58679,190339832065.69568,256225495889.23938,299083989697.17236,345234282962.8372,377846404687.9744,395368929315.823,433492066841.17847,337334212014.78796,364809004905.18677,208639411935.8066,3464998072499.14,4075228905161.885,36029660080998.625,28351806032343.914,13359077198321.832,5705460517241.682,1977066675857.2993,0.0
1778,392304376.81028175,535994441.60938936,1125777150.7024355,2867426252.0853224,3577048121.4324684,4061893115.047396,4360917778.675188,4600558642.184735,4643292427.274785,4736789361.876453,3465085226.691834,1772168085.5358205,926180047.0588576,245822686.30413595,128368604.72199701,1915123889.5694065,3502895209.6357985,2688513362.1857963,1440710128.30851,580731615.0347904,0.0
1286,169854303.70949206,336601152.4688658,1108675007.156344,3209791474.512109,4299366824.305095,4974759139.2163725,5345486608.190394,5644271093.227019,5718678900.532538,5761961383.210856,4143697606.581347,2086676083.2862344,1102816516.2433689,217157917.10310993,89316537.46761715,884159807.0851132,1653214092.4050198,1275937139.3198214,685443893.7731205,276651326.40983367,0.0
1263,8064745396.254059,8044660485.821726,9892875149.222485,18019627345.017956,19313947444.89284,20467732048.92039,21138620093.511566,21587676742.989494,20891518865.24651,20274903609.562923,14480373529.787306,7484063642.730877,3956879996.75265,5739309541.131256,5077218997.314493,107853407060.979,111762959995.61057,60097194292.207306,27016517000.660786,9655390077.020916,0.0
1406,4770666762.817507,5288890926.576652,8527026581.019539,19803401071.58996,24995885504.376793,28950812226.710968,31799962637.815144,33782638465.248375,34233165849.739132,35776058209.23875,26381432447.126373,13891137583.06177,7396904230.625212,9870554795.590477,8540941019.039101,201034278908.69894,209161457270.08865,112427519339.12654,50580153856.344246,18098789321.029797,0.0
1144,1619803219.1856844,2036157059.807421,4448680125.523922,11624720031.529007,15493989748.47938,18062469788.80784,19657760036.20519,20885619461.617332,21367772988.77712,22086278842.377396,16106271626.487413,8222650172.193835,4321727055.220859,1557450410.2187784,960573369.246147,19197488350.258904,34571861856.50975,26227461649.2661,13971225496.279924,5607658491.81479,0.0
1059,1367536322.199984,1972419390.1769655,4454344297.957542,11636867612.145319,14401530676.148735,16245088740.24698,17252260304.425594,18070541819.70394,18061211402.97063,17943585600.313293,12906741343.217268,6544474535.95936,3450266486.6968603,1127442559.5814009,666265858.5348053,13001210435.35998,22841368464.000175,17028555650.877237,8990970667.836699,3586312782.0712094,0.0
1047,5074723523.536851,5539679123.777025,9269134710.242414,22161540333.421375,28734596971.737362,33308204838.20404,36364155192.21638,38699036035.93267,39542022203.44488,41312368853.34238,30298678371.4022,15634451635.532272,8184379351.952537,5843821724.432698,4484484826.19198,102594560202.60051,145932919104.0302,96870274279.85869,48463784855.90628,18659703172.724644,0.0
1343,78882028.8217515,139276703.06375006,419946649.02241033,1129925935.5290475,1468919898.1454623,1667964386.014586,1767232894.3307788,1849538474.6072438,1852351242.560935,1830818400.9630704,1299650736.8199954,643996968.8027205,344604642.6625993,65610164.16284811,26505300.661379505,234891538.5510006,437530494.42920226,337389911.8337261,181184563.46885914,73115751.3472825,0.0
224,15060292194.457972,22889943923.30356,80941815878.04114,237704341318.7298,340722107241.31476,415065495601.981,471998937848.7098,516279266160.4558,543549493948.6942,592200574856.0917,463577159453.5386,464306291451.8538,264706592541.8056,4078866614687.7754,4787484396528.465,57708111768877.62,39694508474344.06,16515659517070.104,6603217871761.581,2185493688264.0234,0.0
1279,440512820.23639876,560707362.699074,1096548426.1803286,2624662366.421533,3124154117.5647593,3449298205.5346446,3603453193.5194135,3721224827.55228,3652551613.1875973,3530798435.329008,2497643667.3740582,1240986567.3263988,662662198.1105101,163653309.62834573,84136214.11686164,1198232570.027083,2132000616.781152,1611716271.1373456,857258173.7822059,343801569.5770625,0.0
1229,2237122062.795477,2362407587.5960207,3244503724.231237,6657638801.962396,7726290840.598378,8481225872.777791,8928046116.324184,9264663174.925648,9154551999.841743,9127126524.641722,6537947536.528228,3284652801.580405,1726036904.1973882,977026615.3862778,716257874.5349922,15112164900.177423,21537441777.537014,14239140613.789486,7091147058.286298,2718841082.642177,0.0
1857,2482963.543214951,81147234.26783334,813756218.7305213,2728735078.6613874,4475138889.857449,5550373224.048195,6198434127.98925,6704632651.087063,7066422621.767479,7465460792.545456,5375283482.905276,2681804020.3774014,1434768222.4946942,237533248.96582326,78177230.504538,3885482.2990650428,1507333.6658410619,611598.2871923277,310742.75826372585,146826.6675801514,0.0
1080,1437666756.4877822,1880978169.3315601,4605723677.470796,13004112119.64742,18213294470.981277,21692742643.52896,24020216036.277645,25863724279.281437,26774753469.427483,28339688103.21519,20947626002.966736,10847486465.2107,5682506151.874662,2687643491.350195,1819364824.8806415,41224333951.358284,73778498066.5399,55626521267.841446,29524290181.65283,11816352522.322474,0.0
980,18546935031.863712,15760827205.274166,14310707061.078339,17928188903.510754,17092082314.486044,17085573821.388178,17047704448.601574,16912211691.731113,15942063793.641409,15070966024.810738,10883548364.378239,8382265621.030835,4595871666.165176,53415485124.64504,62385196298.94365,369525388258.0022,244856228940.94214,102418067691.38,41150026742.650604,13670088620.944645,0.0
222,137579366009.35587,140538209035.94485,206942662629.79425,402263812587.63544,465816563610.01196,516978329236.12396,558215662238.6375,590255925085.8972,592446806364.775,616167681579.5807,464875586625.6559,369326951411.83826,203689443009.15994,2267920998446.3774,2453329625128.981,35851162390969.86,29192436228170.36,13437750398849.262,5592456363924.54,1893773265749.2778,0.0
640,640474452.682056,976784676.3768821,2483019834.8953514,6600055394.969823,8558585675.815566,9759103513.996525,10392243085.213099,10909646702.313568,10978337409.774294,10951152777.258135,7838264092.425288,3927597920.7387695,2084071619.3488593,450134959.5355932,204318622.18439543,2508780079.2467375,4641710558.521608,3572872788.889829,1917079104.516855,773263464.0576433,0.0
527,8879079358.061779,12608657715.153763,36872848658.542435,101472451138.62971,143245656145.6507,173347697428.11105,196350808888.10593,214384523582.7899,223289366562.21887,244577602238.5096,186574415664.36127,122872680611.16179,67292007482.298454,445765140828.1965,472781833807.3877,7656353554148.872,6465271673682.22,3154577448207.6475,1369419557872.142,479907624771.05475,0.0
1819,11425015.062036209,79220682.90548421,459766342.17140734,1456210920.6204715,2151884214.0414233,2571808027.952212,2798650040.2545853,2979381227.185185,3072683409.3932095,3136750825.746271,2244563886.828371,1124765845.6273642,594739694.5956365,103629448.89841618,37023238.500369675,183592230.090712,346311127.48472244,267964883.7672357,144137910.13989428,58218235.069996506,0.0
1394,6282237.343434218,190714723.23783314,2463306769.6818876,9500781115.01634,16631762549.814415,21659032154.00555,25531300397.87063,28472248275.498024,30434953520.541958,34230711616.774918,25548452517.349636,12951740323.624132,7004725269.508261,1208087397.8299696,402530353.9330389,20340375.266695205,7919895.662068116,3215640.253077388,1633380.8999539204,771339.3494107539,0.0
1018,2536292852.740958,3105615029.9490223,6090183344.87979,15418387533.018736,20316137990.501797,23532099708.019016,25453093104.434555,26976872117.752758,27467550583.160667,28340407380.531616,20622772669.939907,10515113977.015476,5506359423.475169,2698615973.706585,1864761343.2046056,41021893065.8491,66545007114.12018,47462182680.6606,24535745414.426373,9650506608.61699,0.0
1499,428672175.2250771,605972854.6978115,1377243917.7247093,3611701447.845527,4588347645.25609,5227595715.543591,5578892409.744489,5860044579.652297,5903720519.135857,5915304983.275197,4261195824.4840436,2162175324.4705663,1136530445.7675562,311028977.5234815,167431479.17616403,2733901830.4557753,5015718921.847174,3850390831.480122,2063416458.9844835,831655474.0922389,0.0
1300,3005792897.5795665,3181158225.157561,7005009856.780528,17537674813.014107,24846412538.953888,30392299094.16835,35004715330.37572,38029205441.06218,39491275039.6519,43255388284.55026,32450328018.36241,17825131625.638535,9791890571.881493,21860615963.205944,20599161515.282604,426703298792.14575,465972771889.00214,270286747985.74677,127871525398.0198,47565055389.659424,0.0
146,133632136.5445044,3149679950.2023597,52140716387.858574,227618720515.16614,417063615671.9202,565644908620.9852,703513829491.547,823806821341.813,891646434099.09,1047550760065.262,814288987439.3458,420636158892.5243,235595676301.6877,42315809295.51168,14333237273.768135,1497433750.957756,1681824410.9494245,1176740900.4237545,624209273.5560551,254670676.95455092,0.0
1305,230608895.5857859,352893713.01105523,862830511.5211616,2281776244.9547143,2881405251.37966,3259039185.4365883,3444021228.360786,3592498682.418321,3573163395.0104737,3493985449.0760937,2470988765.89235,1229754633.025759,657670447.4400841,135368803.91551018,59789961.81105905,653155463.5042969,1195942566.3490775,917308068.0877912,491429866.7962117,198029080.2062973,0.0
1123,28064984.145536065,82940902.68924947,410529287.665387,1255163760.5432417,1849805339.4271433,2206969411.708308,2401988284.966743,2560755968.209226,2642099722.372024,2699264047.5741262,1926058207.835832,958878474.4717743,511320440.81418127,89561843.31043461,32436449.600162413,151159012.1254003,280977520.85571814,216660418.00675422,116370410.7188092,46969151.793134235,0.0
1058,440152653.0870054,654235428.9854373,1602636559.3008096,4219551939.786165,5389788718.556494,6117353762.624266,6492483063.554998,6792800280.241153,6811833873.03351,6750797982.21189,4825984039.989899,2424045538.3671975,1282404356.3251078,302218313.97624224,147764678.75773844,2087626761.323052,3816490461.2228103,2918514971.0541286,1560714753.3407414,628028477.8938934,0.0
532,30493704428.2955,29892766019.448242,43338049233.18583,86469753311.31949,110391439918.10071,129959105555.1763,145434586818.37198,160404574218.4756,166577183901.12134,178850961564.8277,142001283053.45013,179169618793.1413,100375655185.68132,1848585276950.1406,2170959022749.9885,19454234395067.652,13377583205129.836,5687034978954.54,2302437969673.9473,768499389576.2504,0.0
223,59460486620.87422,63292228164.623955,120012316714.38593,280979184352.9818,360652278609.94714,417280241168.21326,461439187460.5762,492318732451.8939,504792606369.8921,533564025672.771,405912391344.54565,320977409085.488,175359074044.7932,1856448325547.347,1973007535112.5608,32164729638506.465,27328143986404.082,13131496852023.268,5627606572358.767,1952102701367.3845,0.0
314,21238674531.35837,27872806685.459415,67211417152.38883,172199327661.61298,220150288551.561,255265463030.91464,279906294059.7556,299198210978.3367,306664344873.43115,320869886728.09985,243354534513.0642,196165160431.60425,108305492358.66554,1260385248137.806,1418920551699.2046,16613281961052.98,12250805690092.385,5345770811241.4795,2186719219990.5405,735056948527.0135,0.0
1319,834723529.291108,1017816954.4307312,1885028138.7186885,4424131921.440148,5492521615.865455,6180697534.620475,6552647184.37147,6848981048.024241,6850833525.722153,6833344579.715993,4905261142.069679,2465856388.258714,1304526106.154876,347655051.7784155,186879900.1302329,2835706908.2316318,4839114518.262816,3579713288.551974,1885886340.21635,751742539.0967954,0.0
205,39783783899.324776,42879072369.3707,102288762050.22433,305997016395.6584,478608615493.2213,610633484663.7318,727132498336.5372,821384872620.2297,873204314773.4695,990348569889.2471,762647677069.4092,400130347174.1713,218210149956.64853,61687500076.11574,37095159059.52986,252935407014.8288,258208848712.94025,146702145654.99817,68761953828.29369,25439157445.6607,0.0
1296,7267469860.280583,6814029734.819025,7746467157.406629,13241695260.491333,15094749446.503511,16522569770.027649,17441474590.91774,18075982240.54826,18044413045.19377,18180577367.706013,13268813806.47293,7565128356.563332,4014154999.5918446,14033088156.403994,13702625909.265175,258903974680.02884,256059468337.77817,135822707358.89824,60965385145.05405,21811404534.206863,0.0
183,132234898.54958674,3438279187.2501345,50726276604.679016,209526803361.9574,373503043038.44604,498822971702.3664,610156533474.9952,701594158330.4464,754343471580.0292,874081091739.5404,672610407909.401,346980709979.20667,191116955533.15198,34026297094.500004,11475706652.500723,1775017647.5913453,2377804083.619331,1705272781.3434145,899886985.6327776,362469067.4168898,0.0
693,3379921975.2797537,4144389421.029076,7685297583.80734,18357126080.433056,22580051756.73493,25388598484.78233,26889948899.845318,28094383753.09517,28045753285.021397,27799383153.89253,19941118023.326164,10148770535.414303,5365017114.678967,2974389569.853185,2137809978.6972468,49036562482.397316,74064260026.6484,50258871374.9876,25294557627.4909,9760034589.540777,0.0
1164,14431093267.017323,8792932082.484556,5102556149.445024,4360178527.482321,3632452178.3436165,3406636483.409791,3250032157.0718575,3161436950.452824,2975930982.0346427,2779795594.6645274,2004482038.574573,1802589220.2167668,1000839864.9827538,14070280936.702682,15923761419.49098,62722442750.76651,43022375334.54886,19682117858.5201,8353837440.499552,2893245127.850389,0.0
265,30443201226.799862,26713841793.352833,46007188947.7651,119913164105.56636,172946556056.86765,213796583535.74542,247949827271.18762,274899558561.9305,289064993298.07544,320251499754.6091,244479376996.1463,155107432543.24503,85340172478.27666,525762040483.1347,593481638359.6774,4101980293555.0005,4241532805348.2446,2496156247382.679,1195098013260.8313,448502465095.0166,0.0
772,30445250575.41035,29020470814.11058,36772328070.45787,63226278221.72235,69580806948.3805,76053813077.05768,81496954367.44525,84932465620.80421,84222011283.30688,86944433672.95259,64897697615.29826,42862138865.99426,23315117315.05103,170338391397.98267,183359219463.71072,2109485953488.8938,1835673255919.4478,920348383569.8662,403892782504.65204,142434148025.98022,0.0
1500,6542137.41475627,215711046.29187477,2481661483.993885,9100649834.449545,15506839187.471945,19878673440.239563,23073416090.009407,25476889077.379944,27085979685.38587,29975191983.576122,22205537487.23736,11237556428.608059,6043065345.39741,1034458775.9137725,343611748.2196521,17291930.799465302,6724872.971664319,2728972.4421022567,1386125.393691395,654687.252888428,0.0
1471,1701260889.8512826,1599684239.9977696,1772744142.7836525,3083533800.8042827,3387172365.6698422,3634497060.408583,3747944855.7060137,3837713733.1297917,3740233199.5253086,3613717841.232081,2577065853.6593113,1302002016.0566726,689424069.8004994,313370159.19188726,221989619.9740201,4202375068.767123,6052787609.967313,4124420591.23123,2097777958.1812928,817929631.6948023,0.0
703,3466354531.3290653,4147293118.752675,8476651514.698795,21534150394.252026,27994539523.794754,32520777289.485027,35741811137.303215,38272540075.454155,39256523886.80329,41308826376.69878,30777015764.18658,16671046342.844563,8785847177.335701,13650166930.335442,11408694234.790417,292920399316.2128,414505772436.18445,271034098405.7524,134199346453.16779,51255392554.12713,0.0
1650,339846497.3274523,464525971.4327803,984632221.5084037,2415269324.4975233,2916671365.774349,3215553399.7143493,3349716080.823458,3465475516.1568737,3403193117.889673,3272898422.5285244,2316116577.3822155,1148657871.9836369,614094234.5482783,126213743.98676227,55456411.58467915,587592856.9901502,1080816578.428364,830809153.2121791,445531359.57679963,179659775.48668864,0.0
584,16329430573.92924,12629424069.708927,19813751829.667374,51554303448.96771,82850972268.1383,107578837969.27629,129544751771.80812,147892096536.8596,159432139772.14374,183636333575.96906,143645892904.81393,114272479797.62413,64220228571.04259,728858843811.3839,846949007219.8344,5765774897357.386,4617760958278.117,2250823244999.6445,983311709264.7554,347060599386.6041,0.0
1434,7004669523.112005,6669054294.00683,7953578047.578415,13268061239.594238,14652316317.34168,15898807006.265245,16844175967.424686,17447510336.34773,17279934830.92464,17523177327.471786,12819752572.34604,6878434779.3868475,3668589702.301695,7244066370.289195,6770843812.302784,128575447168.61102,136691171459.12686,77566720454.30638,36243973190.82903,13362799754.027563,0.0
621,5768136113.758558,6752543682.695062,15916793308.621094,47387392345.77044,74317909719.69011,95758394406.47293,114822735757.89017,129826993601.96806,138168927307.30643,158052049997.22318,121607678707.9508,64597015286.83065,35293590160.29433,29985270673.836594,23525030074.23377,638133587576.9054,1032248191507.6382,739702359311.166,384254105020.342,151733896710.58084,0.0
1005,3966514032.780776,4684992212.183247,10355831530.661568,27632544901.83893,38825332867.72184,46964379886.38208,53257111041.843544,58162664333.29881,60751619811.67103,66184205670.5132,50084983428.40796,28852488180.52135,15365760379.735716,48426902480.52143,42501278271.84527,1199367655716.893,1472347322714.9717,883013705361.843,420057043441.4926,156260981480.51108,0.0
993,2891036906.0374575,2655526652.5834966,3026076977.912091,4698916860.8655815,4566016468.973895,4574352760.637914,4562514160.989556,4494628006.37414,4158034296.1902347,3808964435.280536,2656952871.633202,1310303648.5297315,703385456.289658,399992474.2159988,297476168.82469195,5889617119.192248,8963124233.322004,6226932366.202853,3184134853.215579,1244574655.3766444,0.0
884,2563241179.8939333,4304772135.71612,14337883824.359522,41892077641.35109,58762713715.1154,70596790306.26654,78321168661.89355,84239833796.3681,87312113220.41513,92629178860.03812,68876506549.73108,39961823802.11042,21199384282.091064,76793710379.75908,73612872105.62848,1675482230000.7563,1360989117651.5374,625148253742.2139,261365014952.6009,89049605174.76874,0.0
1092,3153509175.985855,3941248629.057811,8100275364.469944,21183508782.312172,28705414282.2409,34246601418.171844,38419170144.67411,41515959809.9776,42809322187.76204,46073980929.99179,34496745114.21819,18379095907.185764,9692164651.838406,11568484940.4103,9333934613.358957,256908029995.17264,382657809069.88934,258796882143.3,130439875394.06895,50441568451.183304,0.0
1102,1604206651.7803895,1723224929.7195942,2653056183.152057,5845218312.152903,7142524228.840317,8076772778.557883,8658554262.132776,9079852513.688427,9147038252.906595,9315589135.305237,6722014692.552135,3383795330.69989,1782802618.075711,577891428.5337322,346731724.0171622,5979395323.091142,10040005994.216007,7380176024.44619,3878093087.0997353,1543488593.3220003,0.0
148,11912147546.746765,19244076619.746204,94356801720.93575,344440471312.37726,576119434438.592,760094869685.9169,943154860527.4729,1100001317887.0842,1210035827178.945,1434231668163.062,1154270617419.2244,719779453334.3693,408782922850.2475,1488151244500.4253,1386747157763.3137,67154979392592.0,73149279058627.9,39715598518276.81,17866627452037.824,6375765584460.093,0.0
1147,61997598.26912866,149395440.43877795,602301126.2087649,1835745985.2582374,2596728368.3832545,3070385094.218782,3334744122.368961,3548633687.4207644,3643725578.468057,3718252518.271488,2670692177.5967746,1342421815.1112733,710574539.3640496,129187196.25098039,48610637.48135063,325548393.7726852,610580385.2474916,471691929.49385256,253523695.42958352,102354905.17966183,0.0
